MES_COTIZACION,COD_CLIENTE,COD_SOL,GARANTIA,IMPORTE,PLAZO,TEA_MINIMA,FLG_DESEMBOLSO
1/04/2019,==BBVAPE498297945,==BBVAPE9475401,SIN GARANTIA,13000,60,0.2205,0
1/04/2019,==BBVAPE492624057,==BBVAPE9717339,SIN GARANTIA,40000,18,0.2025,1
1/04/2019,==BBVAPE458447997,==BBVAPE55626015,SIN GARANTIA,9500,36,0.312,0
1/04/2019,==BBVAPE458447997,==BBVAPE55647687,SIN GARANTIA,9500,36,0.312,1
1/04/2019,==BBVAPE442186095,==BBVAPE55613721,SIN GARANTIA,1000,36,0.337,0
1/04/2019,==BBVAPE442186095,==BBVAPE55613739,SIN GARANTIA,1000,36,0.337,0
1/04/2019,==BBVAPE454044405,==BBVAPE55643619,SIN GARANTIA,25700,60,0.18600000000000003,0
1/04/2019,==BBVAPE454044405,==BBVAPE55671897,SIN GARANTIA,9900,48,0.3015,0
1/04/2019,==BBVAPE454044405,==BBVAPE55671915,SIN GARANTIA,9900,48,0.3015,0
1/04/2019,==BBVAPE484265397,==BBVAPE9703191,DINERARIA,7000,36,0.326,1
1/04/2019,==BBVAPE431217831,==BBVAPE9705081,SIN GARANTIA,10000,12,0.2205,0
1/04/2019,==BBVAPE449564349,==BBVAPE9658857,SIN GARANTIA,5000,36,0.326,0
1/04/2019,==BBVAPE429367161,==BBVAPE55640775,SIN GARANTIA,10300,48,0.2085,0
1/04/2019,==BBVAPE427844631,==BBVAPE55656219,SIN GARANTIA,10700,48,0.2085,0
1/04/2019,==BBVAPE427844631,==BBVAPE55668999,SIN GARANTIA,10700,48,0.2085,0
1/04/2019,==BBVAPE427844631,==BBVAPE55669035,SIN GARANTIA,7400,48,0.312,0
1/04/2019,==BBVAPE427844631,==BBVAPE55672527,SIN GARANTIA,10700,48,0.2085,0
1/04/2019,==BBVAPE427844631,==BBVAPE55672545,SIN GARANTIA,10700,48,0.2085,1
1/04/2019,==BBVAPE427844631,==BBVAPE55688997,SIN GARANTIA,10700,48,0.2085,0
1/04/2019,==BBVAPE461224803,==BBVAPE9365043,SIN GARANTIA,10000,36,0.2195,1
1/04/2019,==BBVAPE490712853,==BBVAPE9476841,SIN GARANTIA,10000,24,0.2205,1
1/04/2019,==BBVAPE418118853,==BBVAPE9554781,SIN GARANTIA,10000,24,0.2195,0
1/04/2019,==BBVAPE418118853,==BBVAPE9575787,SIN GARANTIA,10000,24,0.2195,1
1/04/2019,==BBVAPE472550061,==BBVAPE9558687,SIN GARANTIA,20000,18,0.2125,1
1/04/2019,==BBVAPE441356565,==BBVAPE9645861,SIN GARANTIA,1000,6,0.386,0
1/04/2019,==BBVAPE463079073,==BBVAPE9548139,SIN GARANTIA,20000,48,0.2145,0
1/04/2019,==BBVAPE486520743,==BBVAPE9660351,SIN GARANTIA,10000,24,0.273,0
1/04/2019,==BBVAPE438466755,==BBVAPE9669549,SIN GARANTIA,20000,48,0.2115,0
1/04/2019,==BBVAPE446069559,==BBVAPE9406767,SIN GARANTIA,51000,60,0.1995,0
1/04/2019,==BBVAPE475504329,==BBVAPE9650685,SIN GARANTIA,10000,36,0.2205,0
1/04/2019,==BBVAPE460089309,==BBVAPE55657911,SIN GARANTIA,13000,48,0.2065,0
1/04/2019,==BBVAPE460089309,==BBVAPE55695819,SIN GARANTIA,13000,48,0.2065,1
1/04/2019,==BBVAPE450143679,==BBVAPE55644987,SIN GARANTIA,11000,36,0.2075,0
1/04/2019,==BBVAPE450143679,==BBVAPE55646049,SIN GARANTIA,11000,36,0.2075,0
1/04/2019,==BBVAPE433322085,==BBVAPE55619319,SIN GARANTIA,7900,36,0.305,1
1/04/2019,==BBVAPE433322085,==BBVAPE55633395,SIN GARANTIA,7900,36,0.305,0
1/04/2019,==BBVAPE457045473,==BBVAPE9704055,SIN GARANTIA,10000,18,0.2185,1
1/04/2019,==BBVAPE419209851,==BBVAPE9440229,SIN GARANTIA,20000,48,0.2135,1
1/04/2019,==BBVAPE424447329,==BBVAPE55603479,SIN GARANTIA,10000,36,0.2075,0
1/04/2019,==BBVAPE444619587,==BBVAPE9509475,SIN GARANTIA,12000,48,0.2205,1
1/04/2019,==BBVAPE446339523,==BBVAPE9701139,SIN GARANTIA,15000,48,0.2135,0
1/04/2019,==BBVAPE447633273,==BBVAPE9550299,SIN GARANTIA,10000,36,0.2195,0
1/04/2019,==BBVAPE506514027,==BBVAPE55632459,SIN GARANTIA,6700,36,0.305,0
1/04/2019,==BBVAPE506514027,==BBVAPE55632765,SIN GARANTIA,6700,36,0.305,1
1/04/2019,==BBVAPE492912237,==BBVAPE9585579,SIN GARANTIA,58000,60,0.22,0
1/04/2019,==BBVAPE441457005,==BBVAPE9543891,SIN GARANTIA,35000,48,0.2015,0
1/04/2019,==BBVAPE494079645,==BBVAPE9565023,SIN GARANTIA,33400,60,0.2015,1
1/04/2019,==BBVAPE477516585,==BBVAPE55652871,SIN GARANTIA,10300,48,0.2085,1
1/04/2019,==BBVAPE461912583,==BBVAPE55658217,SIN GARANTIA,3800,36,0.3441,0
1/04/2019,==BBVAPE461912583,==BBVAPE55659243,SIN GARANTIA,3800,36,0.3441,1
1/04/2019,==BBVAPE486040395,==BBVAPE9650451,SIN GARANTIA,1500,12,0.358,1
1/04/2019,==BBVAPE450274251,==BBVAPE55604775,SIN GARANTIA,115100,60,0.183,0
1/04/2019,==BBVAPE450274251,==BBVAPE55605639,SIN GARANTIA,115100,60,0.183,0
1/04/2019,==BBVAPE450274251,==BBVAPE9640065,SIN GARANTIA,115100,60,0.185,0
1/04/2019,==BBVAPE489695709,==BBVAPE9689619,SIN GARANTIA,30000,48,0.2005,0
1/04/2019,==BBVAPE422927895,==BBVAPE55654779,SIN GARANTIA,18000,60,0.2,0
1/04/2019,==BBVAPE422927895,==BBVAPE55671447,SIN GARANTIA,18000,60,0.2,1
1/04/2019,==BBVAPE446444931,==BBVAPE55608951,SIN GARANTIA,76000,60,0.18600000000000003,0
1/04/2019,==BBVAPE446444931,==BBVAPE55608969,SIN GARANTIA,76000,60,0.18600000000000003,0
1/04/2019,==BBVAPE436474011,==BBVAPE9388425,SIN GARANTIA,20000,48,0.2125,1
1/04/2019,==BBVAPE493412169,==BBVAPE55639641,SIN GARANTIA,11100,48,0.2085,0
1/04/2019,==BBVAPE493412169,==BBVAPE55648641,SIN GARANTIA,11100,48,0.2085,0
1/04/2019,==BBVAPE486710733,==BBVAPE55664247,SIN GARANTIA,7300,36,0.312,0
1/04/2019,==BBVAPE486710733,==BBVAPE55664265,SIN GARANTIA,7300,36,0.312,1
1/04/2019,==BBVAPE486710733,==BBVAPE55729965,SIN GARANTIA,7300,36,0.312,0
1/04/2019,==BBVAPE505343595,==BBVAPE9604317,SIN GARANTIA,33900,60,0.2015,1
1/04/2019,==BBVAPE463802961,==BBVAPE9457905,SIN GARANTIA,10000,12,0.2175,1
1/04/2019,==BBVAPE452168823,==BBVAPE9616881,SIN GARANTIA,20000,36,0.2135,0
1/04/2019,==BBVAPE479293509,==BBVAPE9557355,SIN GARANTIA,13000,18,0.2205,0
1/04/2019,==BBVAPE501639087,==BBVAPE9683193,SIN GARANTIA,50000,24,0.2005,1
1/04/2019,==BBVAPE429242547,==BBVAPE9509241,SIN GARANTIA,20500,60,0.2125,0
1/04/2019,==BBVAPE464728449,==BBVAPE55690617,SIN GARANTIA,6000,36,0.305,0
1/04/2019,==BBVAPE464728449,==BBVAPE55690635,SIN GARANTIA,6000,36,0.305,0
1/04/2019,==BBVAPE469289397,==BBVAPE9687351,SIN GARANTIA,31800,60,0.2005,0
1/04/2019,==BBVAPE490691793,==BBVAPE55604505,SIN GARANTIA,10000,48,0.2075,0
1/04/2019,==BBVAPE490691793,==BBVAPE55606773,SIN GARANTIA,10000,48,0.2075,1
1/04/2019,==BBVAPE490691793,==BBVAPE55633629,SIN GARANTIA,10000,48,0.2075,0
1/04/2019,==BBVAPE496797429,==BBVAPE55617195,SIN GARANTIA,5700,36,0.312,1
1/04/2019,==BBVAPE496797429,==BBVAPE55632351,SIN GARANTIA,5700,36,0.312,0
1/04/2019,==BBVAPE436371861,==BBVAPE55721055,SIN GARANTIA,5700,36,0.312,0
1/04/2019,==BBVAPE496737219,==BBVAPE55609617,SIN GARANTIA,3300,60,0.389,0
1/04/2019,==BBVAPE496737219,==BBVAPE55622523,SIN GARANTIA,3300,60,0.389,1
1/04/2019,==BBVAPE433790121,==BBVAPE9437727,SIN GARANTIA,10000,48,0.2195,0
1/04/2019,==BBVAPE479127819,==BBVAPE9592977,SIN GARANTIA,6800,36,0.327,1
1/04/2019,==BBVAPE474358161,==BBVAPE9654051,SIN GARANTIA,8000,12,0.326,1
1/04/2019,==BBVAPE491962593,==BBVAPE9456069,SIN GARANTIA,7000,24,0.327,0
1/04/2019,==BBVAPE433699095,==BBVAPE9734115,SIN GARANTIA,8000,36,0.327,1
1/04/2019,==BBVAPE475066893,==BBVAPE9540957,SIN GARANTIA,2000,6,0.355,1
1/04/2019,==BBVAPE461846307,==BBVAPE9482691,SIN GARANTIA,10000,36,0.275,0
1/04/2019,==BBVAPE498799335,==BBVAPE9677631,SIN GARANTIA,20000,24,0.2145,0
1/04/2019,==BBVAPE489946935,==BBVAPE9397587,SIN GARANTIA,12000,18,0.2195,1
1/04/2019,==BBVAPE478688547,==BBVAPE55660323,SIN GARANTIA,14800,60,0.2075,0
1/04/2019,==BBVAPE478688547,==BBVAPE55700751,SIN GARANTIA,14800,60,0.2075,1
1/04/2019,==BBVAPE478667721,==BBVAPE55646463,SIN GARANTIA,15400,60,0.198,0
1/04/2019,==BBVAPE478667721,==BBVAPE55667397,SIN GARANTIA,15400,60,0.198,1
1/04/2019,==BBVAPE483092769,==BBVAPE9535539,SIN GARANTIA,10000,24,0.2175,0
1/04/2019,==BBVAPE497439165,==BBVAPE9602031,SIN GARANTIA,1000,6,0.35700000000000004,1
1/04/2019,==BBVAPE448988457,==BBVAPE9642405,SIN GARANTIA,20000,24,0.2135,0
1/04/2019,==BBVAPE448988457,==BBVAPE9707745,SIN GARANTIA,15000,24,0.2135,1
1/04/2019,==BBVAPE463181277,==BBVAPE9576489,SIN GARANTIA,20000,48,0.2125,0
1/04/2019,==BBVAPE463181277,==BBVAPE9704505,SIN GARANTIA,20000,48,0.2125,0
1/04/2019,==BBVAPE424701489,==BBVAPE55659747,SIN GARANTIA,1100,36,0.337,0
1/04/2019,==BBVAPE424701489,==BBVAPE55664517,SIN GARANTIA,1100,36,0.337,0
1/04/2019,==BBVAPE424701489,==BBVAPE55677693,SIN GARANTIA,1100,36,0.337,0
1/04/2019,==BBVAPE424701489,==BBVAPE55706061,SIN GARANTIA,1100,36,0.337,1
1/04/2019,==BBVAPE467717313,==BBVAPE55654635,SIN GARANTIA,4800,36,0.337,1
1/04/2019,==BBVAPE467717313,==BBVAPE55686441,SIN GARANTIA,4800,36,0.337,0
1/04/2019,==BBVAPE501563973,==BBVAPE55605279,SIN GARANTIA,10900,48,0.2085,0
1/04/2019,==BBVAPE501563973,==BBVAPE55619103,SIN GARANTIA,10900,48,0.2085,0
1/04/2019,==BBVAPE501563973,==BBVAPE55623981,SIN GARANTIA,10900,48,0.2085,1
1/04/2019,==BBVAPE501563973,==BBVAPE55624683,SIN GARANTIA,10900,48,0.2085,0
1/04/2019,==BBVAPE500162583,==BBVAPE55725429,SIN GARANTIA,7500,36,0.305,0
1/04/2019,==BBVAPE500162583,==BBVAPE55725465,SIN GARANTIA,7500,36,0.305,1
1/04/2019,==BBVAPE483551049,==BBVAPE9731559,SIN GARANTIA,6000,36,0.326,0
1/04/2019,==BBVAPE446510973,==BBVAPE9579909,SIN GARANTIA,50000,36,0.1995,0
1/04/2019,==BBVAPE458745879,==BBVAPE55623819,SIN GARANTIA,13400,60,0.2065,0
1/04/2019,==BBVAPE458015421,==BBVAPE9703821,SIN GARANTIA,10000,18,0.2205,0
1/04/2019,==BBVAPE448148235,==BBVAPE55720299,SIN GARANTIA,12300,60,0.2055,0
1/04/2019,==BBVAPE499106055,==BBVAPE55613019,SIN GARANTIA,1500,12,0.3441,1
1/04/2019,==BBVAPE464578221,==BBVAPE55700553,SIN GARANTIA,10300,48,0.2085,1
1/04/2019,==BBVAPE494671809,==BBVAPE9336117,SIN GARANTIA,15000,36,0.2135,1
1/04/2019,==BBVAPE507851049,==BBVAPE55740675,SIN GARANTIA,7700,36,0.312,0
1/04/2019,==BBVAPE500788587,==BBVAPE55645959,SIN GARANTIA,6300,36,0.3025,0
1/04/2019,==BBVAPE500788587,==BBVAPE55645977,SIN GARANTIA,6300,36,0.3025,1
1/04/2019,==BBVAPE500788587,==BBVAPE55667055,SIN GARANTIA,6200,36,0.3025,0
1/04/2019,==BBVAPE500788587,==BBVAPE55667073,SIN GARANTIA,6200,36,0.3025,0
1/04/2019,==BBVAPE475361319,==BBVAPE9694047,SIN GARANTIA,10000,24,0.2185,1
1/04/2019,==BBVAPE454596015,==BBVAPE55627689,SIN GARANTIA,1100,36,0.3441,1
1/04/2019,==BBVAPE454596015,==BBVAPE55640469,SIN GARANTIA,1100,36,0.3441,0
1/04/2019,==BBVAPE496126479,==BBVAPE9526737,SIN GARANTIA,29200,48,0.2025,1
1/04/2019,==BBVAPE457244013,==BBVAPE9452613,SIN GARANTIA,12000,36,0.2185,1
1/04/2019,==BBVAPE453926307,==BBVAPE9384519,SIN GARANTIA,19000,48,0.268,0
1/04/2019,==BBVAPE501114711,==BBVAPE55636779,SIN GARANTIA,10700,36,0.2075,1
1/04/2019,==BBVAPE500387457,==BBVAPE55652817,SIN GARANTIA,1100,12,0.37799999999999995,0
1/04/2019,==BBVAPE500387457,==BBVAPE55663743,SIN GARANTIA,1100,12,0.37799999999999995,1
1/04/2019,==BBVAPE468795261,==BBVAPE9519033,SIN GARANTIA,3000,18,0.358,0
1/04/2019,==BBVAPE449621733,==BBVAPE55599861,SIN GARANTIA,2600,12,0.337,0
1/04/2019,==BBVAPE449621733,==BBVAPE55614297,SIN GARANTIA,2600,12,0.337,1
1/04/2019,==BBVAPE470763687,==BBVAPE9618789,SIN GARANTIA,20000,36,0.2,0
1/04/2019,==BBVAPE487962975,==BBVAPE9558543,SIN GARANTIA,6500,12,0.324,1
1/04/2019,==BBVAPE488384031,==BBVAPE9509061,SIN GARANTIA,20900,48,0.2125,0
1/04/2019,==BBVAPE449839803,==BBVAPE55674399,SIN GARANTIA,3100,12,0.337,1
1/04/2019,==BBVAPE449839803,==BBVAPE55690725,SIN GARANTIA,2000,6,0.337,0
1/04/2019,==BBVAPE449839803,==BBVAPE55692093,SIN GARANTIA,2000,6,0.337,0
1/04/2019,==BBVAPE449839803,==BBVAPE55694163,SIN GARANTIA,3100,12,0.337,0
1/04/2019,==BBVAPE445496637,==BBVAPE9550623,DINERARIA,2200,6,0.35600000000000004,1
1/04/2019,==BBVAPE483564171,==BBVAPE9673815,DINERARIA,2015,12,0.358,1
1/04/2019,==BBVAPE488881407,==BBVAPE55688601,SIN GARANTIA,6000,24,0.305,0
1/04/2019,==BBVAPE485096115,==BBVAPE55629993,SIN GARANTIA,14300,48,0.2075,0
1/04/2019,==BBVAPE485096115,==BBVAPE55631055,SIN GARANTIA,14300,48,0.2075,1
1/04/2019,==BBVAPE475032207,==BBVAPE55703541,SIN GARANTIA,8300,36,0.305,0
1/04/2019,==BBVAPE475032207,==BBVAPE55727121,SIN GARANTIA,8300,36,0.305,1
1/04/2019,==BBVAPE455491191,==BBVAPE9697917,SIN GARANTIA,6000,18,0.326,1
1/04/2019,==BBVAPE480613593,==BBVAPE55722297,SIN GARANTIA,11200,36,0.2085,0
1/04/2019,==BBVAPE480613593,==BBVAPE55731747,SIN GARANTIA,11200,36,0.2085,0
1/04/2019,==BBVAPE480613593,==BBVAPE55731783,SIN GARANTIA,11200,36,0.2085,1
1/04/2019,==BBVAPE444082989,==BBVAPE9162345,SIN GARANTIA,20000,36,0.2115,1
1/04/2019,==BBVAPE419459025,==BBVAPE9542937,SIN GARANTIA,8000,48,0.326,0
1/04/2019,==BBVAPE462880011,==BBVAPE9695667,SIN GARANTIA,15000,30,0.2115,1
1/04/2019,==BBVAPE479742645,==BBVAPE55685307,SIN GARANTIA,3500,24,0.3441,1
1/04/2019,==BBVAPE427089171,==BBVAPE9468147,SIN GARANTIA,12000,24,0.2175,0
1/04/2019,==BBVAPE389192565,==BBVAPE55678881,SIN GARANTIA,11600,36,0.2085,0
1/04/2019,==BBVAPE389192565,==BBVAPE55683489,SIN GARANTIA,11600,48,0.2085,0
1/04/2019,==BBVAPE389192565,==BBVAPE55701363,SIN GARANTIA,11600,48,0.2085,0
1/04/2019,==BBVAPE389192565,==BBVAPE55701381,SIN GARANTIA,11600,48,0.2085,0
1/04/2019,==BBVAPE389192565,==BBVAPE55702191,SIN GARANTIA,11600,36,0.2085,0
1/04/2019,==BBVAPE389192565,==BBVAPE55704819,SIN GARANTIA,11600,48,0.2085,0
1/04/2019,==BBVAPE453648765,==BBVAPE55658235,SIN GARANTIA,21700,60,0.19699999999999998,0
1/04/2019,==BBVAPE453648765,==BBVAPE55696845,SIN GARANTIA,21700,60,0.19699999999999998,0
1/04/2019,==BBVAPE468105861,==BBVAPE55688223,SIN GARANTIA,46800,60,0.18600000000000003,0
1/04/2019,==BBVAPE485706927,==BBVAPE55644483,SIN GARANTIA,11200,48,0.1,1
1/04/2019,==BBVAPE485706927,==BBVAPE55666065,SIN GARANTIA,11200,48,0.1,0
1/04/2019,==BBVAPE483225429,==BBVAPE55653555,SIN GARANTIA,10300,36,0.2085,0
1/04/2019,==BBVAPE483225429,==BBVAPE55670943,SIN GARANTIA,10300,36,0.2085,1
1/04/2019,==BBVAPE427840761,==BBVAPE55662051,SIN GARANTIA,11900,48,0.2065,0
1/04/2019,==BBVAPE427840761,==BBVAPE55662717,SIN GARANTIA,11900,48,0.2065,1
1/04/2019,==BBVAPE499909251,==BBVAPE55699131,SIN GARANTIA,84700,60,0.187,0
1/04/2019,==BBVAPE472011141,==BBVAPE55601625,SIN GARANTIA,52000,60,0.183,0
1/04/2019,==BBVAPE472011141,==BBVAPE55615881,SIN GARANTIA,52000,60,0.183,0
1/04/2019,==BBVAPE470766639,==BBVAPE55731801,SIN GARANTIA,5400,36,0.312,1
1/04/2019,==BBVAPE426841365,==BBVAPE55607043,SIN GARANTIA,13000,60,0.2085,0
1/04/2019,==BBVAPE426841365,==BBVAPE55629165,SIN GARANTIA,13000,60,0.2085,0
1/04/2019,==BBVAPE426841365,==BBVAPE55642071,SIN GARANTIA,13000,60,0.2085,1
1/04/2019,==BBVAPE481959417,==BBVAPE55665183,SIN GARANTIA,1900,6,0.337,1
1/04/2019,==BBVAPE481959417,==BBVAPE55706547,SIN GARANTIA,1900,6,0.337,0
1/04/2019,==BBVAPE481959417,==BBVAPE55725411,SIN GARANTIA,8800,36,0.3025,0
1/04/2019,==BBVAPE497821521,==BBVAPE55723125,SIN GARANTIA,10500,48,0.2075,1
1/04/2019,==BBVAPE497821521,==BBVAPE55724403,SIN GARANTIA,10500,48,0.2075,0
1/04/2019,==BBVAPE494775417,==BBVAPE55610787,SIN GARANTIA,6000,24,0.312,1
1/04/2019,==BBVAPE494775417,==BBVAPE55611741,SIN GARANTIA,6000,24,0.312,0
1/04/2019,==BBVAPE447409839,==BBVAPE9455439,SIN GARANTIA,11000,24,0.2175,0
1/04/2019,==BBVAPE447409839,==BBVAPE9459579,SIN GARANTIA,20000,36,0.2115,0
1/04/2019,==BBVAPE459007779,==BBVAPE9701319,SIN GARANTIA,6000,24,0.324,1
1/04/2019,==BBVAPE404262777,==BBVAPE9294321,SIN GARANTIA,80000,60,0.187,1
1/04/2019,==BBVAPE478137027,==BBVAPE9575625,SIN GARANTIA,20000,48,0.2115,0
1/04/2019,==BBVAPE427686357,==BBVAPE9567597,DINERARIA,4000,10,0.358,0
1/04/2019,==BBVAPE498060489,==BBVAPE9591987,SIN GARANTIA,10500,36,0.2205,1
1/04/2019,==BBVAPE449007933,==BBVAPE9500565,SIN GARANTIA,6100,36,0.324,1
1/04/2019,==BBVAPE468823377,==BBVAPE9412851,SIN GARANTIA,3900,24,0.358,1
1/04/2019,==BBVAPE485025627,==BBVAPE55599807,SIN GARANTIA,10000,36,0.2075,1
1/04/2019,==BBVAPE485025627,==BBVAPE55613937,SIN GARANTIA,10000,36,0.2075,0
1/04/2019,==BBVAPE485025627,==BBVAPE9593967,SIN GARANTIA,11000,36,0.2195,0
1/04/2019,==BBVAPE439369221,==BBVAPE9603075,SIN GARANTIA,10000,24,0.2175,1
1/04/2019,==BBVAPE472759617,==BBVAPE55611633,SIN GARANTIA,71000,60,0.188,0
1/04/2019,==BBVAPE472759617,==BBVAPE55623549,SIN GARANTIA,71000,60,0.188,0
1/04/2019,==BBVAPE472759617,==BBVAPE55638633,SIN GARANTIA,71000,60,0.188,0
1/04/2019,==BBVAPE493684113,==BBVAPE9535593,SIN GARANTIA,10000,60,0.2205,1
1/04/2019,==BBVAPE469570611,==BBVAPE9641163,SIN GARANTIA,2000,12,0.358,1
1/04/2019,==BBVAPE490908549,==BBVAPE9449301,SIN GARANTIA,20000,48,0.2135,1
1/04/2019,==BBVAPE493425021,==BBVAPE9432651,DINERARIA,3000,6,0.358,1
1/04/2019,==BBVAPE424756587,==BBVAPE9485751,SIN GARANTIA,6000,36,0.327,0
1/04/2019,==BBVAPE448488039,==BBVAPE9595425,SIN GARANTIA,3000,24,0.358,1
1/04/2019,==BBVAPE495801147,==BBVAPE9546483,SIN GARANTIA,10000,24,0.2195,0
1/04/2019,==BBVAPE482026251,==BBVAPE55635375,SIN GARANTIA,14100,48,0.2085,0
1/04/2019,==BBVAPE479930385,==BBVAPE9548967,SIN GARANTIA,25000,60,0.261,0
1/04/2019,==BBVAPE486774543,==BBVAPE9548607,SIN GARANTIA,25000,36,0.2015,1
1/04/2019,==BBVAPE441076971,==BBVAPE55600167,SIN GARANTIA,12100,48,0.2085,1
1/04/2019,==BBVAPE447754611,==BBVAPE9609789,SIN GARANTIA,20000,30,0.2125,0
1/04/2019,==BBVAPE452458479,==BBVAPE55656417,SIN GARANTIA,22700,60,0.19699999999999998,0
1/04/2019,==BBVAPE467299515,==BBVAPE9346575,SIN GARANTIA,7600,36,0.326,0
1/04/2019,==BBVAPE490446219,==BBVAPE9456285,SIN GARANTIA,10000,24,0.258,1
1/04/2019,==BBVAPE481903293,==BBVAPE9384609,SIN GARANTIA,3000,12,0.355,0
1/04/2019,==BBVAPE462361071,==BBVAPE9656283,SIN GARANTIA,15000,36,0.2125,1
1/04/2019,==BBVAPE460888095,==BBVAPE9680691,SIN GARANTIA,7000,24,0.327,0
1/04/2019,==BBVAPE460888095,==BBVAPE9738597,SIN GARANTIA,3000,18,0.358,0
1/04/2019,==BBVAPE490899945,==BBVAPE9643557,SIN GARANTIA,10000,12,0.27,0
1/04/2019,==BBVAPE467802201,==BBVAPE55639965,SIN GARANTIA,500,36,0.3441,0
1/04/2019,==BBVAPE467802201,==BBVAPE55645455,SIN GARANTIA,500,36,0.3441,0
1/04/2019,==BBVAPE467802201,==BBVAPE55666227,SIN GARANTIA,500,36,0.3441,1
1/04/2019,==BBVAPE495585363,==BBVAPE9740163,SIN GARANTIA,4000,24,0.38799999999999996,0
1/04/2019,==BBVAPE452902845,==BBVAPE9248727,SIN GARANTIA,46000,60,0.2025,1
1/04/2019,==BBVAPE505112475,==BBVAPE9731091,SIN GARANTIA,5000,18,0.327,0
1/04/2019,==BBVAPE470662455,==BBVAPE9585723,SIN GARANTIA,8000,15,0.324,1
1/04/2019,==BBVAPE490305081,==BBVAPE9716691,SIN GARANTIA,15000,36,0.2135,0
1/04/2019,==BBVAPE466550499,==BBVAPE9479919,SIN GARANTIA,6000,18,0.35600000000000004,0
1/04/2019,==BBVAPE466550499,==BBVAPE9541101,SIN GARANTIA,6000,18,0.35600000000000004,0
1/04/2019,==BBVAPE433234587,==BBVAPE9450849,SIN GARANTIA,5000,48,0.325,0
1/04/2019,==BBVAPE433234587,==BBVAPE9485787,SIN GARANTIA,5000,48,0.325,1
1/04/2019,==BBVAPE478588413,==BBVAPE9578667,SIN GARANTIA,5000,24,0.35600000000000004,0
1/04/2019,==BBVAPE496169481,==BBVAPE9449409,SIN GARANTIA,8000,12,0.324,1
1/04/2019,==BBVAPE476975181,==BBVAPE9646527,SIN GARANTIA,7000,36,0.327,0
1/04/2019,==BBVAPE440843727,==BBVAPE9684237,SIN GARANTIA,10000,36,0.2205,0
1/04/2019,==BBVAPE448090671,==BBVAPE9655653,DINERARIA,110000,60,0.1355,0
1/04/2019,==BBVAPE485489145,==BBVAPE9460029,SIN GARANTIA,8000,36,0.325,1
1/04/2019,==BBVAPE441198039,==BBVAPE9682617,SIN GARANTIA,38000,48,0.2015,1
1/04/2019,==BBVAPE469983693,==BBVAPE55603821,SIN GARANTIA,6100,36,0.305,0
1/04/2019,==BBVAPE469983693,==BBVAPE55631631,SIN GARANTIA,6100,36,0.305,1
1/04/2019,==BBVAPE500375883,==BBVAPE55618041,SIN GARANTIA,7900,36,0.312,0
1/04/2019,==BBVAPE500375883,==BBVAPE55636743,SIN GARANTIA,7900,36,0.312,1
1/04/2019,==BBVAPE500375883,==BBVAPE55637391,SIN GARANTIA,7900,36,0.312,0
1/04/2019,==BBVAPE436660959,==BBVAPE9462801,SIN GARANTIA,20000,36,0.2125,0
1/04/2019,==BBVAPE471193761,==BBVAPE9467049,SIN GARANTIA,10000,24,0.2195,1
1/04/2019,==BBVAPE479881641,==BBVAPE55614135,SIN GARANTIA,11300,48,0.2085,1
1/04/2019,==BBVAPE481521225,==BBVAPE9358311,SIN GARANTIA,80000,48,0.2005,0
1/04/2019,==BBVAPE457623381,==BBVAPE55616979,SIN GARANTIA,7300,36,0.305,1
1/04/2019,==BBVAPE435047151,==BBVAPE9446511,SIN GARANTIA,35000,48,0.2015,1
1/04/2019,==BBVAPE393644037,==BBVAPE9430293,SIN GARANTIA,58600,60,0.1995,0
1/04/2019,==BBVAPE469553457,==BBVAPE9521031,SIN GARANTIA,14000,36,0.275,0
1/04/2019,==BBVAPE457868073,==BBVAPE55652313,SIN GARANTIA,7200,36,0.3025,1
1/04/2019,==BBVAPE452184951,==BBVAPE9635907,SIN GARANTIA,7000,8,0.325,0
1/04/2019,==BBVAPE484622841,==BBVAPE9458769,SIN GARANTIA,15000,24,0.2125,1
1/04/2019,==BBVAPE491805849,==BBVAPE9631947,SIN GARANTIA,50000,48,0.2025,0
1/04/2019,==BBVAPE491805849,==BBVAPE9669063,SIN GARANTIA,30000,48,0.2035,0
1/04/2019,==BBVAPE489008037,==BBVAPE55609491,SIN GARANTIA,13200,36,0.2055,0
1/04/2019,==BBVAPE434690463,==BBVAPE55675497,SIN GARANTIA,10100,36,0.2075,0
1/04/2019,==BBVAPE434690463,==BBVAPE55675515,SIN GARANTIA,10000,36,0.2075,0
1/04/2019,==BBVAPE434690463,==BBVAPE55695279,SIN GARANTIA,10000,36,0.2075,1
1/04/2019,==BBVAPE447994263,==BBVAPE9559119,SIN GARANTIA,14000,24,0.272,1
1/04/2019,==BBVAPE456727557,==BBVAPE55647147,SIN GARANTIA,12200,48,0.2075,1
1/04/2019,==BBVAPE485444631,==BBVAPE55674345,SIN GARANTIA,10400,36,0.2085,0
1/04/2019,==BBVAPE485444631,==BBVAPE55675299,SIN GARANTIA,10400,36,0.2085,0
1/04/2019,==BBVAPE485444631,==BBVAPE55738047,SIN GARANTIA,10400,36,0.2085,1
1/04/2019,==BBVAPE416346177,==BBVAPE9679251,SIN GARANTIA,10001,24,0.2205,0
1/04/2019,==BBVAPE486685533,==BBVAPE55600311,SIN GARANTIA,500,12,0.337,0
